PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Dependencias diversas,69645681,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Concepto,Remuneraciones adicionales y especiales,701918394,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Primas por años de servicios efectivos prestados,20811525,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,"Primas de vacaciones, dominical y gratificación de fin de año",223456751,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Compensaciones,457650118,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Concepto,Seguridad social,389978345,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Aportaciones de seguridad social,319425723,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Aportaciones a fondos de vivienda,15057361,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Aportaciones al sistema para el retiro,17208474,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Aportaciones para seguros,38286787,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Concepto,Otras prestaciones sociales y económicas,71550356,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Cuotas para el fondo de ahorro y fondo de trabajo,21510793,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Indemnizaciones,84200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Prestaciones y haberes de retiro,8600000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Prestaciones contractuales,34851315,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Otras prestaciones sociales y económicas,6504048,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Concepto,Pago de estímulos a servidores públicos,4097497,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Estímulos,4097497,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Capítulo,Materiales y suministros,513711726,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Concepto,"Materiales de administración, emisión de documentos y artículos oficiales",107826805,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,"Materiales, útiles y equipos menores de oficina",17102276,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Materiales y útiles de impresión y reproducción,3062025,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,"Materiales, útiles y equipos menores de tecnologías de la información y comunicaciones",13218869,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Material impreso e información digital,1471820,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Material de limpieza,6951627,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Materiales y útiles de enseñanza,1268063,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Materiales para el registro e identificación de bienes y personas,64752125,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Concepto,Alimentos y utensilios,118540750,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Productos alimenticios para personas,114358776,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Productos alimenticios para animales,3726565,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Utensilios para el servicio de alimentación,455409,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Concepto,"Herramientas, refacciones y accesorios menores",15236821,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Herramientas menores,2749293,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Refacciones y accesorios menores de edificios,3079619,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,"Refacciones y accesorios menores de mobiliario y equipo de administración, educacional y recreativo",143040,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de cómputo y tecnologías de la información,1508025,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo e instrumental médico y de laboratorio,937286,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de transporte,2334271,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Refacciones y accesorios menores de maquinaria y otros equipos,4142458,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Refacciones y accesorios menores otros bienes muebles,342829,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Concepto,Materiales y artículos de construcción y de reparación,74632104,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Productos minerales no metálicos,3371785,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Cemento y productos de concreto,40725300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,"Cal, yeso y productos de yeso",708445,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Madera y productos de madera,1100624,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Vidrio y productos de vidrio,219851,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Material eléctrico y electrónico,9627877,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Artículos metálicos para la construcción,4027818,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Materiales complementarios,3865061,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Otros materiales y artículos de construcción y reparación,10985343,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Concepto,"Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",16902514,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,"Productos químicos, farmacéuticos y de laboratorio",16836681,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Subpartida Genérica,Productos químicos básicos,982817,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Subpartida Genérica,"Fertilizantes, pesticidas y otros agroquímicos",225085,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Subpartida Genérica,Medicinas y productos farmacéuticos,300285,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros médicos",107592,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros de laboratorio",10915558,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Subpartida Genérica,"Fibras sintéticas, hules, plásticos y derivados",2396687,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Subpartida Genérica,Otros productos químicos,1908657,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Materias primas y materiales de producción y comercialización,65833,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Subpartida Genérica,"Productos de papel, cartón e impresos adquiridos como materia prima",23855,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Subpartida Genérica,"Combustibles, lubricantes, aditivos, carbón y sus derivados adquiridos como materia prima",27422,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Subpartida Genérica,Productos metálicos y a base de minerales no metálicos adquiridos como materia prima,1143,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Subpartida Genérica,"Productos de cuero, piel, plástico y hule adquiridos como materia prima",13413,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Concepto,"Combustibles, lubricantes y aditivos",112736022,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,"Combustibles, lubricantes y aditivos",112736022,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Concepto,"Vestuario, blancos, prendas de protección y artículos deportivos",57344021,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Vestuario y uniformes,54340751,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Prendas de seguridad y protección personal,2706071,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Artículos deportivos,147360,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Productos textiles,77148,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,"Blancos y otros productos textiles, excepto prendas de vestir",72691,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Concepto,Materiales y suministros para seguridad,10492689,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Materiales de seguridad pública,10491459,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Prendas de protección para seguridad pública y nacional,1230,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Capítulo,Servicios generales,1265791337,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Concepto,Servicios básicos,51666340,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Energía eléctrica,30966803,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Gas,3015733,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Agua,4209511,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Telefonía tradicional,4074368,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Telefonía celular,17302,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Servicios de telecomunicaciones y satélites,83731,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,"Servicios de acceso de Internet, redes y procesamiento de información",8046960,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Servicios postales y telegráficos,1184586,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Servicios integrales y otros servicios,67346,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Concepto,Servicios de arrendamiento,180921615,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Arrendamiento de edificios,15937856,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,"Arrendamiento de mobiliario y equipo de administración, educacional y recreativo",5275961,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Arrendamiento de equipo de transporte,93425878,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,"Arrendamiento de maquinaria, otros equipos y herramientas",8235710,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Arrendamiento de activos intangibles,21249237,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Otros arrendamientos,36796973,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Concepto,"Servicios profesionales, científicos, técnicos y otros servicios",226614132,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,"Servicios legales, de contabilidad, auditoría y relacionados",96257173,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,"Servicios de diseño, arquitectura, ingeniería y actividades relacionadas",4258408,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,"Servicios de consultoría administrativa, procesos, técnica y en tecnologías de la información",11743620,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Servicios de capacitación,11448742,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,"Servicios de apoyo administrativo, traducción, fotocopiado e impresión",25647985,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Servicios de protección y seguridad,5649394,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Servicios de vigilancia,40325875,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,"Servicios profesionales, científicos y técnicos integrales",31282935,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Concepto,"Servicios financieros, bancarios y comerciales",49352130,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Servicios financieros y bancarios,7224223,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,"Servicios de recaudación, traslado y custodia de valores",1604987,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Seguro de bienes patrimoniales,39754109,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,"Almacenaje, envase y embalaje",28310,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Fletes y maniobras,740501,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Concepto,"Servicios de instalación, reparación, mantenimiento y conservación",328005369,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Conservación y mantenimiento menor de inmuebles,161512303,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de mobiliario y equipo de administración, educacional y recreativo",250819,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de equipo de cómputo y tecnología de la información",57068606,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Servicios de jardinería y fumigación,1771159,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Reparación y mantenimiento de equipo de transporte,32509056,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,"Reparación y mantenimiento de equipo de defensa y seguridad e instalación, reparación y mantenimiento de equipo e instrumental médico y de laboratorio",2273201,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Subpartida Genérica,"Instalación, reparación y mantenimiento de equipo e instrumental médico y de laboratorio",2273201,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de maquinaria, otros equipos y herramienta",34813437,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Servicios de limpieza y manejo de desechos,37806788,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Concepto,Servicios de comunicación social y publicidad,249756095,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,"Difusión por radio, televisión y otros medios de mensajes sobre programas y actividades gubernamentales",249617604,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,"Servicios de creatividad, preproducción y producción de publicidad, excepto Internet",130616,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Servicios de revelado de fotografías,1275,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Servicio de creación y difusión de contenido exclusivamente a través de Internet,6600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Concepto,Servicios de traslado y viáticos,12714086,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Pasajes aéreos,6054291,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Pasajes terrestres,1270142,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Viáticos en el país,3172318,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Viáticos en el extranjero,2111417,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Otros servicios de traslado y hospedaje,105918,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Concepto,Servicios oficiales,107493039,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Gastos de ceremonial,516478,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Gastos de orden social y cultural,77226138,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Congresos y convenciones,560931,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Exposiciones,3070238,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Gastos de representación,26119254,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Concepto,Otros servicios generales,59268531,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Impuestos y derechos,2517583,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Sentencias y resoluciones por autoridad competente,2290330,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Otros gastos por responsabilidades,63570,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Impuesto sobre nóminas y otros que se deriven de una relación laboral,40950695,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,Otros servicios generales,13446353,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",21377271904,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Concepto,Transferencias internas y asignaciones al sector público,21377271904,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,A poderes,918053635,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Subpartida Genérica,Legislativo,263828000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Subpartida Genérica,Judicial,654225635,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Partida Genérica,A instituciones del gobierno según función,20050142905,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Subpartida Genérica,Instituciones y programas de educación,11472452639,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Subpartida Genérica,Instituciones y programas de salud,4410359934,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Subpartida Genérica,Instituciones y programas de asistencia social,800541898,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Subpartida Genérica,Instituciones y programas de seguridad social,125311330,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Subpartida Genérica,Instituciones y programas de cultura y deporte,727110569,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2023,01,Egresos,Subpartida Genérica,Instituciones y programas de seguridad pública,688385530,Cifras Definitivas
