PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Partida Genérica,Pasajes aéreos,2677409,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Partida Genérica,Pasajes terrestres,1080949,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Partida Genérica,Viáticos en el país,2257533,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Partida Genérica,Viáticos en el extranjero,324772,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Partida Genérica,Otros servicios de traslado y hospedaje,20524,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Concepto,Servicios oficiales,18721877,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Partida Genérica,Gastos de ceremonial,100837,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Partida Genérica,Gastos de orden social y cultural,14967041,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Partida Genérica,Exposiciones,1419172,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Partida Genérica,Gastos de representación,2234827,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Concepto,Otros servicios generales,20060581,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Partida Genérica,Impuestos y derechos,1479243,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Partida Genérica,Sentencias y resoluciones por autoridad competente,205932,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Partida Genérica,Otros gastos por responsabilidades,4011,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Partida Genérica,Impuesto sobre nóminas y otros que se deriven de una relación laboral,17082634,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Partida Genérica,Otros servicios generales,1288761,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",13616758464,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Concepto,Transferencias internas y asignaciones al sector público,13616758464,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Partida Genérica,A poderes,573857000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Subpartida Genérica,Legislativo,189524000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Subpartida Genérica,Judicial,384333000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Partida Genérica,A instituciones del gobierno según función,12842465776,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Subpartida Genérica,Instituciones y programas de educación,8094306019,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Subpartida Genérica,Instituciones y programas de salud,2933524114,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Subpartida Genérica,Instituciones y programas de asistencia social,333568916,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Subpartida Genérica,Instituciones y programas de seguridad social,60067575,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Subpartida Genérica,Instituciones y programas de cultura y deporte,446338465,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Subpartida Genérica,Instituciones y programas de seguridad pública,448166062,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Subpartida Genérica,Instituciones y programas del sector turismo,19399597,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Subpartida Genérica,Instituciones y programas del sector económico,132710130,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Subpartida Genérica,Instituciones y programas ecológicos,6066000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Subpartida Genérica,Instituciones y programas de infraestructura,368318898,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Partida Genérica,Órganos autónomos y electorales,148451000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Subpartida Genérica,Instituto electoral,75082000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Subpartida Genérica,Comisión de derechos humanos,17884000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2017,01,Egresos,Subpartida Genérica,Instituciones de transparencia,21236000,Cifras Definitivas
