PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Agua,1744505,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Telefonía tradicional,8571058,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Telefonía celular,2509014,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Servicios de telecomunicaciones y satélites,2716035,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,"Servicios de acceso de Internet, redes y procesamiento de información",10238512,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Servicios postales y telegráficos,2380250,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Concepto,Servicios de arrendamiento,38566242,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Arrendamiento de terrenos,10000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Arrendamiento de edificios,9575863,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,"Arrendamiento de mobiliario y equipo de administración, educacional y recreativo",1910742,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Arrendamiento de equipo de transporte,19419950,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,"Arrendamiento de maquinaria, otros equipos y herramientas",62135,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Arrendamiento de activos intangibles,4566932,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Otros arrendamientos,3020620,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Concepto,"Servicios profesionales, científicos, técnicos y otros servicios",94582457,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,"Servicios legales, de contabilidad, auditoría y relacionados",9161240,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,"Servicios de diseño, arquitectura, ingeniería y actividades relacionadas",2823672,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,"Servicios de consultoría administrativa, procesos, técnica y en tecnologías de la información",25068170,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Servicios de capacitación,22928559,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Servicios de investigación científica y desarrollo,394400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,"Servicios de apoyo administrativo, traducción, fotocopiado e impresión",21738378,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Servicios de vigilancia,6744450,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,"Servicios profesionales, científicos y técnicos integrales",5723588,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Concepto,"Servicios financieros, bancarios y comerciales",41224649,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Servicios financieros y bancarios,8881452,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,"Servicios de recaudación, traslado y custodia de valores",1584386,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Seguro de bienes patrimoniales,30556650,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Fletes y maniobras,202161,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Concepto,"Servicios de instalación, reparación, mantenimiento y conservación",51368176,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Conservación y mantenimiento menor de inmuebles,3000546,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de mobiliario y equipo de administración, educacional y recreativo",637393,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de equipo de cómputo y tecnología de la información",8759597,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Servicios de jardinería y fumigación,471863,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Reparación y mantenimiento de equipo de transporte,22081397,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,"Reparación y mantenimiento de equipo de defensa y seguridad e instalación, reparación y mantenimiento de equipo e instrumental médico y de laboratorio",488803,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Subpartida Genérica,"Instalación, reparación y mantenimiento de equipo e instrumental médico y de laboratorio",488803,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de maquinaria, otros equipos y herramienta",3914674,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Servicios de limpieza y manejo de desechos,12013903,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Concepto,Servicios de comunicación social y publicidad,62359944,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,"Difusión por radio, televisión y otros medios de mensajes sobre programas y actividades gubernamentales",62011166,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,"Servicios de creatividad, preproducción y producción de publicidad, excepto Internet",235000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Servicios de revelado de fotografías,113778,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Concepto,Servicios de traslado y viáticos,5448847,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Pasajes aéreos,2186460,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Pasajes terrestres,1434141,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Viáticos en el país,1560082,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Viáticos en el extranjero,256272,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Otros servicios de traslado y hospedaje,11892,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Concepto,Servicios oficiales,43221853,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Gastos de ceremonial,541369,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Gastos de orden social y cultural,25053389,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Exposiciones,14619247,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Gastos de representación,3007848,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Concepto,Otros servicios generales,22254036,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Impuestos y derechos,1590763,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Sentencias y resoluciones por autoridad competente,11188,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Impuesto sobre nóminas y otros que se deriven de una relación laboral,20025871,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Otros servicios generales,626214,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",10092112000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Concepto,Transferencias internas y asignaciones al sector público,10092050000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,A poderes,446777000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Subpartida Genérica,Legislativo,203375000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Subpartida Genérica,Judicial,243402000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,A instituciones del gobierno según función,9509678000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Subpartida Genérica,Instituciones y programas de educación,7060953000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Subpartida Genérica,Instituciones y programas de salud,1770833000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Subpartida Genérica,Instituciones y programas de asistencia social,260229000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Subpartida Genérica,Instituciones y programas de cultura y deporte,325263000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Subpartida Genérica,Instituciones y programas de seguridad pública,40522000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Subpartida Genérica,Instituciones y programas del sector turismo,5316000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Subpartida Genérica,Instituciones y programas del sector agropecuario,9000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Subpartida Genérica,Instituciones y programas del sector económico,12800000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Subpartida Genérica,Instituciones y programas ecológicos,5380000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Subpartida Genérica,Instituciones y programas de infraestructura,28373000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Órganos autónomos y electorales,94613000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Subpartida Genérica,Instituto electoral,70136000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Subpartida Genérica,Comisión de derechos humanos,14669000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Subpartida Genérica,Instituciones de transparencia,9808000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2014,01,Egresos,Partida Genérica,Diversas transferencias,40982000,Cifras Definitivas
