PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Material impreso e información digital,536351,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Material de limpieza,1273169,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Materiales y útiles de enseñanza,282917,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Materiales para el registro e identificación de bienes y personas,44245399,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Concepto,Alimentos y utensilios,23861223,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Productos alimenticios para personas,22411676,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Productos alimenticios para animales,1109355,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Utensilios para el servicio de alimentación,340192,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Concepto,"Herramientas, refacciones y accesorios menores",3705847,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Herramientas menores,153260,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Refacciones y accesorios menores de edificios,164815,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,"Refacciones y accesorios menores de mobiliario y equipo de administración, educacional y recreativo",183099,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de cómputo y tecnologías de la información,815275,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de transporte,548355,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Refacciones y accesorios menores de maquinaria y otros equipos,1699033,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Refacciones y accesorios menores otros bienes muebles,142010,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Concepto,Materiales y artículos de construcción y de reparación,4432223,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Productos minerales no metálicos,63593,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Cemento y productos de concreto,3160,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,"Cal, yeso y productos de yeso",61272,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Madera y productos de madera,97362,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Vidrio y productos de vidrio,87786,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Material eléctrico y electrónico,1548762,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Artículos metálicos para la construcción,256364,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Materiales complementarios,615352,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Otros materiales y artículos de construcción y reparación,1698572,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Concepto,"Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",8513880,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,"Productos químicos, farmacéuticos y de laboratorio",8502628,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Subpartida Genérica,Productos químicos básicos,4658025,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Subpartida Genérica,"Fertilizantes, pesticidas y otros agroquímicos",67532,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Subpartida Genérica,Medicinas y productos farmacéuticos,1653135,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros médicos",65176,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros de laboratorio",1828933,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Subpartida Genérica,"Fibras sintéticas, hules, plásticos y derivados",154317,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Subpartida Genérica,Otros productos químicos,75510,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Materias primas y materiales de producción y comercialización,11252,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Subpartida Genérica,"Productos alimenticios, agropecuarios y forestales adquiridos como materia prima",1032,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Subpartida Genérica,"Productos químicos, farmacéuticos y de laboratorio adquiridos como materia prima",8891,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Subpartida Genérica,"Productos de cuero, piel, plástico y hule adquiridos como materia prima",1329,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Concepto,"Combustibles, lubricantes y aditivos",41581645,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,"Combustibles, lubricantes y aditivos",41581645,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Concepto,"Vestuario, blancos, prendas de protección y artículos deportivos",5639692,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Vestuario y uniformes,3747240,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Prendas de seguridad y protección personal,500107,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Artículos deportivos,338330,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Productos textiles,708461,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,"Blancos y otros productos textiles, excepto prendas de vestir",345554,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Concepto,Materiales y suministros para seguridad,2152513,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Materiales de seguridad pública,388280,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Prendas de protección para seguridad pública y nacional,1764233,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Capítulo,Servicios generales,328711043,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Concepto,Servicios básicos,38410441,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Energía eléctrica,15544844,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Gas,1511805,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Agua,1818778,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Telefonía tradicional,9635306,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Telefonía celular,2668315,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Servicios de telecomunicaciones y satélites,2066506,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,"Servicios de acceso de Internet, redes y procesamiento de información",3352015,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Servicios postales y telegráficos,1812872,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Concepto,Servicios de arrendamiento,27604993,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Arrendamiento de edificios,8695108,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,"Arrendamiento de mobiliario y equipo de administración, educacional y recreativo",623586,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Arrendamiento de equipo de transporte,16472041,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,"Arrendamiento de maquinaria, otros equipos y herramientas",47417,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Arrendamiento de activos intangibles,555212,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Otros arrendamientos,1211629,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Concepto,"Servicios profesionales, científicos, técnicos y otros servicios",76724515,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,"Servicios legales, de contabilidad, auditoría y relacionados",13080054,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,"Servicios de diseño, arquitectura, ingeniería y actividades relacionadas",2426594,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,"Servicios de consultoría administrativa, procesos, técnica y en tecnologías de la información",18139794,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Servicios de capacitación,23574640,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Servicios de investigación científica y desarrollo,1230863,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,"Servicios de apoyo administrativo, traducción, fotocopiado e impresión",6331345,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Servicios de protección y seguridad,1151300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Servicios de vigilancia,4851268,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,"Servicios profesionales, científicos y técnicos integrales",5938657,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Concepto,"Servicios financieros, bancarios y comerciales",28865730,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Servicios financieros y bancarios,12984962,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,"Servicios de recaudación, traslado y custodia de valores",1222614,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Seguro de bienes patrimoniales,14538024,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,"Almacenaje, envase y embalaje",2784,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Fletes y maniobras,117346,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Concepto,"Servicios de instalación, reparación, mantenimiento y conservación",53704591,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Conservación y mantenimiento menor de inmuebles,2756902,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de mobiliario y equipo de administración, educacional y recreativo",1106318,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de equipo de cómputo y tecnología de la información",9589136,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Servicios de jardinería y fumigación,462249,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Reparación y mantenimiento de equipo de transporte,18038882,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,"Reparación y mantenimiento de equipo de defensa y seguridad e instalación, reparación y mantenimiento de equipo e instrumental médico y de laboratorio",1460271,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Subpartida Genérica,"Instalación, reparación y mantenimiento de equipo e instrumental médico y de laboratorio",1460271,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de maquinaria, otros equipos y herramienta",8991239,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Servicios de limpieza y manejo de desechos,11299594,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Concepto,Servicios de comunicación social y publicidad,59547249,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,"Difusión por radio, televisión y otros medios de mensajes sobre programas y actividades gubernamentales",59383902,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,"Difusión por radio, televisión y otros medios de mensajes comerciales para promover la venta de bienes o servicios",19774,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Servicios de revelado de fotografías,125245,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,"Servicios de la industria fílmica, del sonido y del video",3480,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Otros servicios de información,14848,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Concepto,Servicios de traslado y viáticos,6388613,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Pasajes aéreos,2973754,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Pasajes terrestres,1420208,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Viáticos en el país,1564896,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Viáticos en el extranjero,404794,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Otros servicios de traslado y hospedaje,24961,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Concepto,Servicios oficiales,13969542,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Gastos de ceremonial,162073,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Gastos de orden social y cultural,10062791,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Congresos y convenciones,212610,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Exposiciones,107134,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Gastos de representación,3424934,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Concepto,Otros servicios generales,23495369,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Impuestos y derechos,1818545,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,"Penas, multas, accesorios y actualizaciones",44683,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Impuesto sobre nóminas y otros que se deriven de una relación laboral,19365761,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,Otros servicios generales,2266380,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",9343725000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Concepto,Transferencias internas y asignaciones al sector público,9343600000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,A poderes,446722000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Subpartida Genérica,Legislativo,218933000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Subpartida Genérica,Judicial,227789000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Partida Genérica,A instituciones del gobierno según función,8712671000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Subpartida Genérica,Instituciones y programas de educación,6386605000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Subpartida Genérica,Instituciones y programas de salud,1662414000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Subpartida Genérica,Instituciones y programas de asistencia social,255734000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Subpartida Genérica,Instituciones y programas de seguridad social,13913000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Subpartida Genérica,Instituciones y programas de cultura y deporte,314989000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Subpartida Genérica,Instituciones y programas de seguridad pública,15166000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Subpartida Genérica,Instituciones y programas del sector turismo,4232000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2013,01,Egresos,Subpartida Genérica,Instituciones y programas del sector económico,32871000,Cifras Definitivas
