PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Secretaría de fomento agropecuario y forestal,19091656,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Seguridad pública y tránsito,172243526,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Contraloría general del estado,16322726,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Oficialía mayor,44103906,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Dependencias diversas,26579527,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Concepto,Remuneraciones adicionales y especiales,306715937,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Primas por años de servicios efectivos prestados,9640696,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,"Primas de vacaciones, dominical y gratificación de fin de año",127695985,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Compensaciones,169379256,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Concepto,Seguridad social,157302751,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Aportaciones de seguridad social,139892697,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Aportaciones a fondos de vivienda,6227041,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Aportaciones al sistema para el retiro,7115973,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Aportaciones para seguros,4067040,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Concepto,Otras prestaciones sociales y económicas,85765224,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Cuotas para el fondo de ahorro y fondo de trabajo,8895014,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Indemnizaciones,38153536,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Prestaciones y haberes de retiro,10715223,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Prestaciones contractuales,23897585,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Otras prestaciones sociales y económicas,4103866,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Concepto,Pago de estímulos a servidores públicos,17429486,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Estímulos,17429486,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Capítulo,Materiales y suministros,155595754,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Concepto,"Materiales de administración, emisión de documentos y artículos oficiales",46778901,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,"Materiales, útiles y equipos menores de oficina",5001204,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Materiales y útiles de impresión y reproducción,106368,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,"Materiales, útiles y equipos menores de tecnologías de la información y comunicaciones",6698865,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Material impreso e información digital,648987,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Material de limpieza,1760617,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Materiales y útiles de enseñanza,433429,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Materiales para el registro e identificación de bienes y personas,32129431,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Concepto,Alimentos y utensilios,30761860,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Productos alimenticios para personas,29535672,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Productos alimenticios para animales,1093417,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Utensilios para el servicio de alimentación,132771,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Concepto,"Herramientas, refacciones y accesorios menores",4154528,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Herramientas menores,272819,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Refacciones y accesorios menores de edificios,94612,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,"Refacciones y accesorios menores de mobiliario y equipo de administración, educacional y recreativo",12123,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de cómputo y tecnologías de la información,745520,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo e instrumental médico y de laboratorio,947836,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de transporte,218242,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Refacciones y accesorios menores de maquinaria y otros equipos,1705590,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Refacciones y accesorios menores otros bienes muebles,157786,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Concepto,Materiales y artículos de construcción y de reparación,4380664,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Productos minerales no metálicos,34727,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,"Cal, yeso y productos de yeso",33265,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Madera y productos de madera,93431,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Vidrio y productos de vidrio,480985,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Material eléctrico y electrónico,1339359,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Artículos metálicos para la construcción,153477,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Materiales complementarios,463836,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Otros materiales y artículos de construcción y reparación,1781584,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Concepto,"Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",1198333,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,"Productos químicos, farmacéuticos y de laboratorio",810403,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Subpartida Genérica,Productos químicos básicos,4304,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Subpartida Genérica,"Fertilizantes, pesticidas y otros agroquímicos",10782,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Subpartida Genérica,Medicinas y productos farmacéuticos,50549,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros médicos",116380,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros de laboratorio",497564,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Subpartida Genérica,"Fibras sintéticas, hules, plásticos y derivados",53223,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Subpartida Genérica,Otros productos químicos,77601,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Materias primas y materiales de producción y comercialización,387930,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Subpartida Genérica,"Productos alimenticios, agropecuarios y forestales adquiridos como materia prima",384500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Subpartida Genérica,"Productos químicos, farmacéuticos y de laboratorio adquiridos como materia prima",3430,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Concepto,"Combustibles, lubricantes y aditivos",41107473,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,"Combustibles, lubricantes y aditivos",41107473,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Concepto,"Vestuario, blancos, prendas de protección y artículos deportivos",19266928,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Vestuario y uniformes,16303242,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Prendas de seguridad y protección personal,382366,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Productos textiles,23001,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,"Blancos y otros productos textiles, excepto prendas de vestir",2558319,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Concepto,Materiales y suministros para seguridad,7947067,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Prendas de protección para seguridad pública y nacional,7947067,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Capítulo,Servicios generales,447975849,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Concepto,Servicios básicos,29692385,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Energía eléctrica,12255896,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Gas,1613867,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Agua,1770705,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Telefonía tradicional,5056309,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Telefonía celular,1623617,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Servicios de telecomunicaciones y satélites,3193225,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,"Servicios de acceso de Internet, redes y procesamiento de información",2625022,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Servicios postales y telegráficos,1553744,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Concepto,Servicios de arrendamiento,37155639,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Arrendamiento de edificios,12735581,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,"Arrendamiento de mobiliario y equipo de administración, educacional y recreativo",1157659,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Arrendamiento de equipo de transporte,20142767,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,"Arrendamiento de maquinaria, otros equipos y herramientas",13921,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Arrendamiento de activos intangibles,1436968,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Otros arrendamientos,1668743,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Concepto,"Servicios profesionales, científicos, técnicos y otros servicios",105638401,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,"Servicios legales, de contabilidad, auditoría y relacionados",15480790,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,"Servicios de diseño, arquitectura, ingeniería y actividades relacionadas",4409928,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,"Servicios de consultoría administrativa, procesos, técnica y en tecnologías de la información",50003566,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Servicios de capacitación,6568993,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Servicios de investigación científica y desarrollo,1025200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,"Servicios de apoyo administrativo, traducción, fotocopiado e impresión",7588899,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Servicios de vigilancia,10821283,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,"Servicios profesionales, científicos y técnicos integrales",9739742,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Concepto,"Servicios financieros, bancarios y comerciales",45844282,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Servicios financieros y bancarios,13422290,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,"Servicios de recaudación, traslado y custodia de valores",1708168,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Seguro de bienes patrimoniales,30328656,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Fletes y maniobras,385168,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Concepto,"Servicios de instalación, reparación, mantenimiento y conservación",76269916,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Conservación y mantenimiento menor de inmuebles,2715886,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de mobiliario y equipo de administración, educacional y recreativo",355043,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de equipo de cómputo y tecnología de la información",34003552,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Servicios de jardinería y fumigación,522646,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Reparación y mantenimiento de equipo de transporte,19100626,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,"Reparación y mantenimiento de equipo de defensa y seguridad e instalación, reparación y mantenimiento de equipo e instrumental médico y de laboratorio",1700488,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Subpartida Genérica,"Instalación, reparación y mantenimiento de equipo e instrumental médico y de laboratorio",1700488,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de maquinaria, otros equipos y herramienta",6477580,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Servicios de limpieza y manejo de desechos,11394095,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Concepto,Servicios de comunicación social y publicidad,87289331,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,"Difusión por radio, televisión y otros medios de mensajes sobre programas y actividades gubernamentales",86781850,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,"Servicios de creatividad, preproducción y producción de publicidad, excepto Internet",92400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Servicios de revelado de fotografías,125081,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Servicio de creación y difusión de contenido exclusivamente a través de Internet,290000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Concepto,Servicios de traslado y viáticos,4990610,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Pasajes aéreos,2040056,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Pasajes terrestres,1055315,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Viáticos en el país,1451741,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Viáticos en el extranjero,430501,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Otros servicios de traslado y hospedaje,12997,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Concepto,Servicios oficiales,24944714,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Gastos de orden social y cultural,22466955,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Exposiciones,502782,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Gastos de representación,1974977,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Concepto,Otros servicios generales,36150571,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Impuestos y derechos,12965208,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Sentencias y resoluciones por autoridad competente,3132425,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,"Penas, multas, accesorios y actualizaciones",1323287,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Otros gastos por responsabilidades,2785,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Impuesto sobre nóminas y otros que se deriven de una relación laboral,18271333,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Otros servicios generales,455533,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",14292795058,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Concepto,Transferencias internas y asignaciones al sector público,14292795058,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,A poderes,546254000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Subpartida Genérica,Legislativo,209901000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Subpartida Genérica,Judicial,336353000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,A instituciones del gobierno según función,13447755332,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Subpartida Genérica,Instituciones y programas de educación,8402603393,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Subpartida Genérica,Instituciones y programas de salud,3211536176,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Subpartida Genérica,Instituciones y programas de asistencia social,324694084,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Subpartida Genérica,Instituciones y programas de seguridad social,54581339,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Subpartida Genérica,Instituciones y programas de cultura y deporte,412026993,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Subpartida Genérica,Instituciones y programas de seguridad pública,462163436,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Subpartida Genérica,Instituciones y programas del sector turismo,21884718,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Subpartida Genérica,Instituciones y programas del sector económico,130370381,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Subpartida Genérica,Instituciones y programas ecológicos,5869000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Subpartida Genérica,Instituciones y programas de infraestructura,422025812,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Partida Genérica,Órganos autónomos y electorales,218784855,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Subpartida Genérica,Instituto electoral,143812000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Subpartida Genérica,Comisión de derechos humanos,16074100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Subpartida Genérica,Instituciones de transparencia,16010971,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2016,01,Egresos,Subpartida Genérica,Diversos órganos autónomos y electorales,42887784,Cifras Definitivas
