PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Oficialía mayor,43884010,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Dependencias diversas,48888177,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Concepto,Remuneraciones adicionales y especiales,574231921,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Primas por años de servicios efectivos prestados,18232435,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,"Primas de vacaciones, dominical y gratificación de fin de año",195715990,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Compensaciones,360283496,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Concepto,Seguridad social,314882462,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Aportaciones de seguridad social,259088150,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Aportaciones a fondos de vivienda,12406099,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Aportaciones al sistema para el retiro,14178428,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Aportaciones para seguros,29209785,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Concepto,Otras prestaciones sociales y económicas,159187313,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Cuotas para el fondo de ahorro y fondo de trabajo,23970383,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Indemnizaciones,70532652,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Prestaciones y haberes de retiro,27570878,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Prestaciones contractuales,37113400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Concepto,Pago de estímulos a servidores públicos,5149401,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Estímulos,5149401,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Capítulo,Materiales y suministros,255926320,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Concepto,"Materiales de administración, emisión de documentos y artículos oficiales",54987617,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,"Materiales, útiles y equipos menores de oficina",12149631,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Materiales y útiles de impresión y reproducción,2277876,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,"Materiales, útiles y equipos menores de tecnologías de la información y comunicaciones",6834369,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Material impreso e información digital,731323,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Material de limpieza,4211888,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Materiales y útiles de enseñanza,666325,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Materiales para el registro e identificación de bienes y personas,28116205,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Concepto,Alimentos y utensilios,59753024,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Productos alimenticios para personas,57875103,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Productos alimenticios para animales,1498406,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Utensilios para el servicio de alimentación,379515,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Concepto,"Herramientas, refacciones y accesorios menores",8824040,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Herramientas menores,791675,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Refacciones y accesorios menores de edificios,577275,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,"Refacciones y accesorios menores de mobiliario y equipo de administración, educacional y recreativo",108139,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de cómputo y tecnologías de la información,1113615,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de transporte,280271,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Refacciones y accesorios menores de maquinaria y otros equipos,5201913,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Refacciones y accesorios menores otros bienes muebles,751152,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Concepto,Materiales y artículos de construcción y de reparación,28791138,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Productos minerales no metálicos,1356488,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Cemento y productos de concreto,15899270,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,"Cal, yeso y productos de yeso",331846,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Madera y productos de madera,197155,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Vidrio y productos de vidrio,22775,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Material eléctrico y electrónico,4869564,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Artículos metálicos para la construcción,1965922,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Materiales complementarios,915240,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Otros materiales y artículos de construcción y reparación,3232878,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Concepto,"Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",7783400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,"Productos químicos, farmacéuticos y de laboratorio",7775147,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Subpartida Genérica,Productos químicos básicos,1261407,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Subpartida Genérica,"Fertilizantes, pesticidas y otros agroquímicos",104865,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Subpartida Genérica,Medicinas y productos farmacéuticos,188601,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros médicos",316458,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros de laboratorio",1795155,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Subpartida Genérica,"Fibras sintéticas, hules, plásticos y derivados",1462275,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Subpartida Genérica,Otros productos químicos,2646386,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Materias primas y materiales de producción y comercialización,8253,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Subpartida Genérica,"Productos químicos, farmacéuticos y de laboratorio adquiridos como materia prima",8253,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Concepto,"Combustibles, lubricantes y aditivos",56774138,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,"Combustibles, lubricantes y aditivos",56774138,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Concepto,"Vestuario, blancos, prendas de protección y artículos deportivos",15250303,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Vestuario y uniformes,9057267,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Prendas de seguridad y protección personal,4719195,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Artículos deportivos,1312291,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Productos textiles,70994,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,"Blancos y otros productos textiles, excepto prendas de vestir",90556,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Concepto,Materiales y suministros para seguridad,23762660,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Materiales de seguridad pública,9466344,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Prendas de protección para seguridad pública y nacional,14296316,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Capítulo,Servicios generales,736149142,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Concepto,Servicios básicos,52062381,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Energía eléctrica,26239003,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Gas,2877670,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Agua,3874595,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Telefonía tradicional,3491698,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Telefonía celular,1139769,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Servicios de telecomunicaciones y satélites,77275,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,"Servicios de acceso de Internet, redes y procesamiento de información",7761260,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Servicios postales y telegráficos,2234277,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Servicios integrales y otros servicios,4366834,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Concepto,Servicios de arrendamiento,56316923,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Arrendamiento de edificios,17338061,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,"Arrendamiento de mobiliario y equipo de administración, educacional y recreativo",3939810,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Arrendamiento de equipo de transporte,4822412,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,"Arrendamiento de maquinaria, otros equipos y herramientas",96878,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Arrendamiento de activos intangibles,13654096,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Otros arrendamientos,16465666,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Concepto,"Servicios profesionales, científicos, técnicos y otros servicios",153153206,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,"Servicios legales, de contabilidad, auditoría y relacionados",46211651,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,"Servicios de diseño, arquitectura, ingeniería y actividades relacionadas",6552846,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,"Servicios de consultoría administrativa, procesos, técnica y en tecnologías de la información",3514341,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Servicios de capacitación,10346367,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,"Servicios de apoyo administrativo, traducción, fotocopiado e impresión",10757706,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Servicios de protección y seguridad,35961962,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Servicios de vigilancia,29488602,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,"Servicios profesionales, científicos y técnicos integrales",10319731,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Concepto,"Servicios financieros, bancarios y comerciales",37445611,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Servicios financieros y bancarios,7511481,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,"Servicios de recaudación, traslado y custodia de valores",1545828,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Seguro de bienes patrimoniales,28128070,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,"Almacenaje, envase y embalaje",2520,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Fletes y maniobras,257712,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Concepto,"Servicios de instalación, reparación, mantenimiento y conservación",219628184,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Conservación y mantenimiento menor de inmuebles,118876198,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de mobiliario y equipo de administración, educacional y recreativo",312121,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de equipo de cómputo y tecnología de la información",10256860,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Servicios de jardinería y fumigación,1006161,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Reparación y mantenimiento de equipo de transporte,31459343,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,"Reparación y mantenimiento de equipo de defensa y seguridad e instalación, reparación y mantenimiento de equipo e instrumental médico y de laboratorio",9100700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Subpartida Genérica,"Instalación, reparación y mantenimiento de equipo e instrumental médico y de laboratorio",9100700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de maquinaria, otros equipos y herramienta",25410455,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Servicios de limpieza y manejo de desechos,23206346,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Concepto,Servicios de comunicación social y publicidad,75940759,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,"Difusión por radio, televisión y otros medios de mensajes sobre programas y actividades gubernamentales",75212866,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,"Difusión por radio, televisión y otros medios de mensajes comerciales para promover la venta de bienes o servicios",10869,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,"Servicios de creatividad, preproducción y producción de publicidad, excepto Internet",357400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,"Servicios de la industria fílmica, del sonido y del video",54900,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Servicio de creación y difusión de contenido exclusivamente a través de Internet,27840,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Otros servicios de información,276884,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Concepto,Servicios de traslado y viáticos,6796789,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Pasajes aéreos,3491431,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Pasajes terrestres,483181,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Viáticos en el país,1349977,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Viáticos en el extranjero,1383054,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Otros servicios de traslado y hospedaje,89146,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Concepto,Servicios oficiales,69356448,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Gastos de ceremonial,363120,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Gastos de orden social y cultural,52719410,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Congresos y convenciones,371249,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Exposiciones,4803938,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Gastos de representación,11098731,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Concepto,Otros servicios generales,65448841,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Servicios funerarios y de cementerios,242999,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Impuestos y derechos,3538911,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Sentencias y resoluciones por autoridad competente,1531876,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,"Penas, multas, accesorios y actualizaciones",63697,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Otros gastos por responsabilidades,324094,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Impuesto sobre nóminas y otros que se deriven de una relación laboral,27079927,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,Otros servicios generales,32667337,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",18394589391,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Concepto,Transferencias internas y asignaciones al sector público,18394589391,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,A poderes,794702566,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Subpartida Genérica,Legislativo,225766500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Subpartida Genérica,Judicial,568936066,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Partida Genérica,A instituciones del gobierno según función,17143235220,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Subpartida Genérica,Instituciones y programas de educación,10361282012,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Subpartida Genérica,Instituciones y programas de salud,3805612669,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Subpartida Genérica,Instituciones y programas de asistencia social,545417678,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Subpartida Genérica,Instituciones y programas de seguridad social,10197325,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Subpartida Genérica,Instituciones y programas de cultura y deporte,539292431,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Subpartida Genérica,Instituciones y programas de seguridad pública,649069716,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2022,01,Egresos,Subpartida Genérica,Instituciones y programas del sector turismo,126844642,Cifras Definitivas
