PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Capítulo,Materiales y suministros,260916332,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Concepto,"Materiales de administración, emisión de documentos y artículos oficiales",110811670,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,"Materiales, útiles y equipos menores de oficina",6743861,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Materiales y útiles de impresión y reproducción,788092,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,"Materiales, útiles y equipos menores de tecnologías de la información y comunicaciones",8063075,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Material impreso e información digital,210165,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Material de limpieza,1596957,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Materiales y útiles de enseñanza,880061,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Materiales para el registro e identificación de bienes y personas,92529459,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Concepto,Alimentos y utensilios,44465311,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Productos alimenticios para personas,42799732,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Productos alimenticios para animales,1400519,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Utensilios para el servicio de alimentación,265060,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Concepto,"Herramientas, refacciones y accesorios menores",4358898,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Herramientas menores,472627,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Refacciones y accesorios menores de edificios,138445,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,"Refacciones y accesorios menores de mobiliario y equipo de administración, educacional y recreativo",59259,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de cómputo y tecnologías de la información,767350,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de transporte,64075,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Refacciones y accesorios menores de maquinaria y otros equipos,2663069,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Refacciones y accesorios menores otros bienes muebles,194073,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Concepto,Materiales y artículos de construcción y de reparación,8298099,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Productos minerales no metálicos,104981,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Cemento y productos de concreto,31146,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,"Cal, yeso y productos de yeso",91284,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Madera y productos de madera,234336,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Vidrio y productos de vidrio,81103,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Material eléctrico y electrónico,2861829,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Artículos metálicos para la construcción,266339,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Materiales complementarios,2148675,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Otros materiales y artículos de construcción y reparación,2478406,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Concepto,"Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",3437897,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,"Productos químicos, farmacéuticos y de laboratorio",3437897,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Subpartida Genérica,Productos químicos básicos,707726,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Subpartida Genérica,"Fertilizantes, pesticidas y otros agroquímicos",16599,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Subpartida Genérica,Medicinas y productos farmacéuticos,80104,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros médicos",500859,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros de laboratorio",416894,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Subpartida Genérica,"Fibras sintéticas, hules, plásticos y derivados",181856,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Subpartida Genérica,Otros productos químicos,1533859,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Concepto,"Combustibles, lubricantes y aditivos",57552823,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,"Combustibles, lubricantes y aditivos",57552823,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Concepto,"Vestuario, blancos, prendas de protección y artículos deportivos",26166874,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Vestuario y uniformes,23609600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Prendas de seguridad y protección personal,2492592,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Artículos deportivos,23687,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Productos textiles,23260,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,"Blancos y otros productos textiles, excepto prendas de vestir",17735,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Concepto,Materiales y suministros para seguridad,5824760,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Materiales de seguridad pública,1445578,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Prendas de protección para seguridad pública y nacional,4379182,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Capítulo,Servicios generales,512113066,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Concepto,Servicios básicos,37352803,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Energía eléctrica,24393915,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Gas,1838839,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Agua,2180493,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Telefonía tradicional,3639135,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Telefonía celular,602679,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Servicios de telecomunicaciones y satélites,44569,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,"Servicios de acceso de Internet, redes y procesamiento de información",3137492,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Servicios postales y telegráficos,1515681,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Concepto,Servicios de arrendamiento,41833451,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Arrendamiento de edificios,12033149,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,"Arrendamiento de mobiliario y equipo de administración, educacional y recreativo",3432790,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Arrendamiento de equipo de transporte,7598522,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,"Arrendamiento de maquinaria, otros equipos y herramientas",12648,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Arrendamiento de activos intangibles,15617269,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Otros arrendamientos,3139073,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Concepto,"Servicios profesionales, científicos, técnicos y otros servicios",196541299,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,"Servicios legales, de contabilidad, auditoría y relacionados",11137813,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,"Servicios de diseño, arquitectura, ingeniería y actividades relacionadas",4910320,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,"Servicios de consultoría administrativa, procesos, técnica y en tecnologías de la información",51577766,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Servicios de capacitación,7955312,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,"Servicios de apoyo administrativo, traducción, fotocopiado e impresión",14167462,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Servicios de protección y seguridad,89999999,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Servicios de vigilancia,13696208,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,"Servicios profesionales, científicos y técnicos integrales",3096419,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Concepto,"Servicios financieros, bancarios y comerciales",50084421,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Servicios financieros y bancarios,6176778,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,"Servicios de recaudación, traslado y custodia de valores",3331788,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Seguro de bienes patrimoniales,40313917,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Fletes y maniobras,261938,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Concepto,"Servicios de instalación, reparación, mantenimiento y conservación",63348429,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Conservación y mantenimiento menor de inmuebles,3166816,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de mobiliario y equipo de administración, educacional y recreativo",420083,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de equipo de cómputo y tecnología de la información",10372497,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Servicios de jardinería y fumigación,553132,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Reparación y mantenimiento de equipo de transporte,17095254,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,"Reparación y mantenimiento de equipo de defensa y seguridad e instalación, reparación y mantenimiento de equipo e instrumental médico y de laboratorio",5130630,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Subpartida Genérica,"Instalación, reparación y mantenimiento de equipo e instrumental médico y de laboratorio",5130630,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de maquinaria, otros equipos y herramienta",16282242,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Servicios de limpieza y manejo de desechos,10327775,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Concepto,Servicios de comunicación social y publicidad,69182988,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,"Difusión por radio, televisión y otros medios de mensajes sobre programas y actividades gubernamentales",69158531,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,"Difusión por radio, televisión y otros medios de mensajes comerciales para promover la venta de bienes o servicios",18163,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Servicios de revelado de fotografías,6294,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Concepto,Servicios de traslado y viáticos,7641361,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Pasajes aéreos,3860014,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Pasajes terrestres,1233592,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Viáticos en el país,1992879,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Viáticos en el extranjero,519016,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Otros servicios de traslado y hospedaje,35860,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Concepto,Servicios oficiales,22673863,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Gastos de orden social y cultural,19447525,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Congresos y convenciones,344778,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Exposiciones,133546,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Gastos de representación,2748014,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Concepto,Otros servicios generales,23454451,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Impuestos y derechos,1864867,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Sentencias y resoluciones por autoridad competente,869300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,"Penas, multas, accesorios y actualizaciones",164994,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Impuesto sobre nóminas y otros que se deriven de una relación laboral,19406740,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Otros servicios generales,1148550,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",15575810202,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Concepto,Transferencias internas y asignaciones al sector público,15575810202,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,A poderes,611876800,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Subpartida Genérica,Legislativo,205245000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Subpartida Genérica,Judicial,406631800,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,A instituciones del gobierno según función,14664296163,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Subpartida Genérica,Instituciones y programas de educación,9361620620,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Subpartida Genérica,Instituciones y programas de salud,3042754039,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Subpartida Genérica,Instituciones y programas de asistencia social,395159284,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Subpartida Genérica,Instituciones y programas de seguridad social,124752379,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Subpartida Genérica,Instituciones y programas de cultura y deporte,488831717,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Subpartida Genérica,Instituciones y programas de seguridad pública,505661291,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Subpartida Genérica,Instituciones y programas del sector turismo,24442000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Subpartida Genérica,Instituciones y programas del sector económico,256562936,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Subpartida Genérica,Instituciones y programas ecológicos,6269000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Subpartida Genérica,Instituciones y programas de infraestructura,458242897,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Órganos autónomos y electorales,230780957,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Subpartida Genérica,Instituto electoral,82905000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Subpartida Genérica,Comisión de derechos humanos,18193000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Subpartida Genérica,Instituciones de transparencia,21536000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Subpartida Genérica,Diversos órganos autónomos y electorales,108146957,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Partida Genérica,Diversas transferencias,68856282,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Subpartida Genérica,Empresas de participación estatal,43815000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2018,01,Egresos,Subpartida Genérica,Otras transferencias,25041282,Cifras Definitivas
